property_name,areaWithType,square_feet,transaction,status,floor,furnishing,price_per_sqft,num_floor,price_lakh,bhk
"4 BHK Apartment for Sale in Milestone Elitus, Vesu Surat",Super Area,3376.0,New Property,Possession,5,Unfurnished,5717.0,13,193.0,4.0
"3 BHK Apartment for Sale in sangini vedanta, Vesu Surat",Super Area,2350.0,New Property,Ready to Move,3,Unfurnished,6596.0,14,155.0,3.0
"4 BHK Apartment for Sale in Baghban The Lifestyle, Adajan Surat",Carpet Area,1980.0,New Property,Ready to Move,9,Unfurnished,5500.0,10,198.0,4.0
"4 BHK Apartment for Sale in Surya Signature, Vesu Surat",Super Area,4000.0,New Property,Ready to Move,5,Unfurnished,6800.0,13,272.0,4.0
3 BHK Apartment for Sale in Althan Surat,Carpet Area,1402.0,New Property,Possession,5,Unfurnished,6351.0,13,161.0,3.0
"4 BHK Apartment for Sale in Rajhans Corazo, Vesu Surat",Super Area,3200.0,New Property,Possession,7,Unfurnished,6200.0,12,198.0,4.0
4 BHK Apartment for Sale in Dumas Road Surat,Super Area,3600.0,New Property,Possession,7,Unfurnished,4500.0,12,162.0,4.0
5 BHK Apartment for Sale in Vesu Surat,Super Area,5700.0,New Property,Ready to Move,6,Unfurnished,6900.0,12,393.0,5.0
"4 BHK Apartment for Sale in Aarambh, Vesu Surat",Super Area,3400.0,New Property,Possession,8,Unfurnished,5382.0,12,183.0,4.0
"3 BHK Apartment for Sale in DMD Aura, Vesu Surat",Super Area,2359.0,New Property,Possession,5,Unfurnished,6486.0,12,153.0,3.0
"4 BHK Apartment for Sale in Sangini Evoq, Vesu Surat",Super Area,3800.0,New Property,Ready to Move,3,Unfurnished,6700.0,20,254.0,4.0
"3 BHK Apartment for Sale in sangini vedanta, Vesu Surat",Super Area,2500.0,New Property,Ready to Move,5,Unfurnished,6800.0,13,170.0,3.0
"4 BHK Apartment for Sale in The Atmosphere Serene, Vesu Surat",Super Area,3810.0,New Property,Possession,3,Unfurnished,6491.0,18,247.00000000000003,4.0
"3 BHK Apartment for Sale in The Ultima, Vesu Surat",Carpet Area,1402.0,New Property,Ready to Move,6,Unfurnished,6118.0,11,156.0,3.0
"4 BHK Apartment for Sale in Milestone Regalia, Vesu Surat",Super Area,3211.0,New Property,Possession,4,Unfurnished,5761.0,13,185.0,4.0
"4 BHK Apartment for Sale in Rajhans Cremona, Vesu Surat",Super Area,4100.0,New Property,Ready to Move,5,Unfurnished,6600.0,14,270.0,4.0
"4 BHK Apartment for Sale in Veer Supremus, Adajan Surat",Carpet Area,1686.0,New Property,Possession,9,Unfurnished,5400.0,12,165.0,4.0
"5 BHK Apartment for Sale in Surya Signature, Vesu Surat",Super Area,5124.0,New Property,Possession,7,Unfurnished,6800.0,12,348.0,5.0
3 BHK  House for Sale in Piplod Surat,Carpet Area,1200.0,Resale,Ready to Move,0,Semi-Furnished,15000.0,2,285.0,3.0
"3 BHK Apartment for Sale in Rajhans Corazo, Vesu Surat",Super Area,2650.0,New Property,Possession,6,Unfurnished,6200.0,12,164.0,3.0
4 BHK Apartment for Sale in Dumas Road Surat,Super Area,3700.0,New Property,Possession,7,Unfurnished,4500.0,12,166.0,4.0
5 BHK Apartment for Sale in Vesu Surat,Super Area,5135.0,New Property,Possession,6,Unfurnished,6816.0,12,350.0,5.0
"3 BHK Apartment for Sale in DMD Aura, Vesu Surat",Super Area,2565.0,New Property,Possession,5,Unfurnished,6472.0,12,166.0,3.0
"3 BHK Apartment for Sale in Sangini Nirvana, Vesu Surat",Super Area,2650.0,New Property,Ready to Move,5,Unfurnished,6200.0,12,164.0,3.0
"4 BHK Apartment for Sale in Sangini Siddhanta, Vesu Surat",Super Area,4000.0,New Property,Possession,8,Unfurnished,7475.0,12,299.0,4.0
"4 BHK Apartment for Sale in The Atmosphere Serene, Vesu Surat",Super Area,3150.0,New Property,Possession,3,Unfurnished,6491.0,18,204.0,4.0
"4 BHK Apartment for Sale in Roland Towers, Magdalla Surat",Super Area,4158.0,New Property,Possession,5,Unfurnished,8900.0,10,370.0,4.0
"4 BHK Apartment for Sale in Greenopolis, Vesu Surat",Carpet Area,1595.0,New Property,Possession,7,Unfurnished,5500.0,13,159.0,4.0
"4 BHK Apartment for Sale in Superia Sky Superia, Vesu Surat",Super Area,2984.0,New Property,Ready to Move,2,Unfurnished,5201.0,14,155.0,4.0
"5 BHK Apartment for Sale in Casa Rivera, Adajan Surat",Super Area,4967.0,New Property,Ready to Move,8,Unfurnished,8000.0,19,397.0,5.0
4 BHK  House for Sale in Piplod Surat,Carpet Area,2800.0,Resale,Ready to Move,1,Unfurnished,7391.0,2,340.0,4.0
"5 BHK Apartment for Sale in Rajhans Altezza, Vesu Surat",Super Area,6140.0,New Property,Possession,6,Unfurnished,6891.0,12,423.00000000000006,5.0
4 BHK Apartment for Sale in Dumas Road Surat,Super Area,3800.0,New Property,Possession,7,Unfurnished,4500.0,12,171.0,4.0
4 BHK Apartment for Sale in Vesu Canal Road Surat,Super Area,3810.0,New Property,Possession,6,Unfurnished,7349.0,18,280.0,4.0
"5 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Super Area,5276.0,New Property,Possession,5,Unfurnished,5699.0,13,300.0,5.0
"4 BHK Apartment for Sale in Glorina World, Vesu Surat",Super Area,3152.0,New Property,Ready to Move,5,Unfurnished,5203.0,12,164.0,4.0
"5 BHK Apartment for Sale in Sangini Skyteria, Vesu Surat",Super Area,5800.0,New Property,Possession,10,Unfurnished,6897.0,18,400.0,5.0
"4 BHK Apartment for Sale in Agastya, Vesu Surat",Super Area,3513.0,New Property,Possession,3,Unfurnished,7051.0,13,247.00000000000003,4.0
"6 BHK Apartment for Sale in Roland Towers, Magdalla Surat",Super Area,7600.0,New Property,Possession,9,Unfurnished,8900.0,10,676.0,6.0
4 BHK Apartment for Sale in Vesu Surat,Super Area,3500.0,New Property,Possession,9,Unfurnished,5500.0,19,192.0,4.0
"4 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Carpet Area,1925.0,New Property,Possession,7,Unfurnished,5700.0,13,199.0,4.0
4 BHK Apartment for Sale in Pal Surat,Super Area,4000.0,New Property,Possession,4,Unfurnished,6000.0,9,240.0,4.0
"5 BHK Apartment for Sale in Avadh Bertina, Vesu Surat",Super Area,5600.0,New Property,Possession,5,Unfurnished,6393.0,13,358.0,5.0
"3 BHK Apartment for Sale in Rajhans Zorista, Vesu Surat",Super Area,2860.0,New Property,Possession,6,Unfurnished,6051.0,12,173.0,3.0
4 BHK Apartment for Sale in Dumas Road Surat,Super Area,3900.0,New Property,Possession,7,Unfurnished,4500.0,12,175.0,4.0
"4 BHK Penthouse for Sale in The Iconic, Adajan Surat",Super Area,4850.0,New Property,Possession,7,Unfurnished,4747.0,13,229.99999999999997,4.0
"4 BHK Apartment for Sale in Avadh Copperstone, Dumas Road Surat",Super Area,2980.0,Resale,Ready to Move,3,Unfurnished,5168.0,12,154.0,4.0
"3 BHK Apartment for Sale in Sky Superia, VIP Road Surat",Super Area,2400.0,New Property,Ready to Move,10,Unfurnished,6250.0,19,150.0,3.0
"4 BHK Apartment for Sale in Atmosphere Green, Vesu Surat",Super Area,3400.0,New Property,Possession,5,Unfurnished,5600.0,14,190.0,4.0
"3 BHK Apartment for Sale in sangini vedanta, Vesu Surat",Super Area,2450.0,New Property,Ready to Move,13,Unfurnished,6500.0,13,159.0,3.0
"4 BHK Apartment for Sale in Ascon Surya Green View, Vesu Surat",Carpet Area,1650.0,Resale,Ready to Move,12,Unfurnished,6333.0,12,190.0,4.0
"4 BHK Penthouse for Sale in Sattvam, Pal Surat",Super Area,3200.0,New Property,Possession,13,Unfurnished,5000.0,13,160.0,4.0
"5 BHK Apartment for Sale in Sangini Skyteria, Vesu Surat",Carpet Area,3080.0,New Property,Possession,5,Unfurnished,7500.0,18,420.0,5.0
"4 BHK Apartment for Sale in Rajhans Zorista, Vesu Surat",Super Area,3500.0,New Property,Possession,5,Unfurnished,6051.0,12,211.0,4.0
4 BHK Apartment for Sale in Vesu Surat,Super Area,5000.0,New Property,Possession,6,Unfurnished,6000.0,13,300.0,4.0
"4 BHK Penthouse for Sale in The Iconic, Pal Surat",Super Area,3755.0,New Property,Possession,13,Unfurnished,4971.0,13,186.0,4.0
"4 BHK Apartment for Sale in Sangini Evoq, Vesu Surat",Super Area,3800.0,Resale,Ready to Move,12,Unfurnished,7474.0,19,284.0,4.0
"4 BHK Apartment for Sale in Laxmi Aarambh, Vesu Surat",Super Area,3700.0,New Property,Ready to Move,10,Unfurnished,5676.0,13,210.0,4.0
"3 BHK Apartment for Sale in sangini vedanta, Vesu Surat",Super Area,2350.0,New Property,Ready to Move,1,Unfurnished,6500.0,13,152.0,3.0
"4 BHK Apartment for Sale in Om Icon, Vesu Surat",Carpet Area,1850.0,Resale,Ready to Move,7,Unfurnished,5634.0,11,200.0,4.0
"3 BHK Apartment for Sale in Sangini Lakeville, Vesu Surat",Super Area,3000.0,New Property,Possession,3,Unfurnished,6500.0,20,195.0,3.0
"4 BHK Apartment for Sale in Roongta Green Valley, Vesu Surat",Super Area,4491.0,New Property,Possession,7,Unfurnished,6791.0,13,305.0,4.0
4 BHK Apartment for Sale in Vesu Surat,Super Area,3000.0,New Property,Possession,8,Unfurnished,5700.0,12,171.0,4.0
6 BHK  House for Sale in New citylight Surat,Super Area,1350.0,New Property,Ready to Move,0,Unfurnished,31481.0,3,425.0,6.0
"5 BHK Apartment for Sale in Shaligram The Emerald, Vesu Surat",Carpet Area,2825.0,New Property,Ready to Move,9,Unfurnished,7011.0,11,360.0,5.0
"5 BHK Apartment for Sale in Triyom Palace, Vesu Surat",Carpet Area,3300.0,New Property,Possession,7,Unfurnished,8000.0,11,480.0,5.0
"3 BHK Apartment for Sale in Laxmi Aarambh, Vesu Surat",Super Area,2705.0,New Property,Ready to Move,8,Unfurnished,5693.0,13,154.0,3.0
"4 BHK Apartment for Sale in Happy Astoria, Vesu Surat",Super Area,2962.0,New Property,Possession,5,Unfurnished,5991.0,14,177.0,4.0
"3 BHK Apartment for Sale in Laxmi Aarambh, Vesu Surat",Carpet Area,1488.0,New Property,Ready to Move,7,Unfurnished,5637.0,13,152.0,3.0
"4 BHK Apartment for Sale in Roongta Estella, Vesu Surat",Carpet Area,2236.0,New Property,Possession,3,Unfurnished,7316.0,19,297.0,4.0
"4 BHK Apartment for Sale in Milestone Elitus, Vesu Surat",Super Area,3376.0,New Property,Possession,8,Unfurnished,5835.0,13,197.0,4.0
5 BHK Penthouse for Sale in Dumas Road Surat,Super Area,6800.0,New Property,Possession,11,Unfurnished,5200.0,12,353.0,5.0
"4 BHK Apartment for Sale in Milestone Regalia, Vesu Surat",Super Area,3211.0,New Property,Possession,8,Unfurnished,5263.0,13,169.0,4.0
"5 BHK Apartment for Sale in DMD Park, Vesu Surat",Super Area,4675.0,New Property,Possession,5,Unfurnished,6802.0,12,318.0,5.0
"5 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Super Area,5260.0,Resale,Possession,8,Unfurnished,5703.0,12,300.0,5.0
"4 BHK Apartment for Sale in Happy Astoria, Vesu Surat",Super Area,3767.0,New Property,Possession,5,Unfurnished,5991.0,14,225.0,4.0
"4 BHK Apartment for Sale in Laxmi Aarambh, Vesu Surat",Carpet Area,2033.0,New Property,Ready to Move,5,Unfurnished,5627.0,12,206.99999999999997,4.0
"4 BHK Apartment for Sale in Rajhans Kronis, Vesu Surat",Carpet Area,2640.0,New Property,Possession,5,Unfurnished,7191.0,13,345.0,4.0
"4 BHK Apartment for Sale in Sangini Siddhanta, Vesu Surat",Super Area,4000.0,New Property,Possession,6,Unfurnished,8000.0,13,320.0,4.0
4 BHK Apartment for Sale in Dumas Road Surat,Super Area,3600.0,New Property,Possession,5,Unfurnished,5000.0,12,180.0,4.0
"4 BHK Apartment for Sale in Avadh Habitat, Dumas Road Surat",Super Area,3600.0,New Property,Ready to Move,7,Unfurnished,4500.0,13,162.0,4.0
"4 BHK Apartment for Sale in DMD Park, Vesu Surat",Super Area,3510.0,New Property,Possession,1,Unfurnished,6809.0,12,239.0,4.0
"4 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Super Area,3600.0,New Property,Possession,8,Unfurnished,5694.0,13,204.99999999999997,4.0
"4 BHK Apartment for Sale in Raghuvir Sierra, Vesu Surat",Super Area,3551.0,New Property,Possession,5,Unfurnished,6398.0,12,227.0,4.0
4 BHK Apartment for Sale in Vesu Surat,Carpet Area,1650.0,New Property,Possession,5,Unfurnished,5600.0,12,184.0,4.0
"4 BHK Apartment for Sale in DMD Park, Vesu Surat",Carpet Area,1930.0,New Property,Ready to Move,7,Unfurnished,6500.0,11,227.99999999999997,4.0
"4 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Super Area,4351.0,New Property,Possession,5,Unfurnished,5700.0,13,248.0,4.0
"4 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Super Area,3800.0,New Property,Possession,7,Unfurnished,5684.0,13,216.0,4.0
"5 BHK Apartment for Sale in Raghuvir Silverstone, Vesu Surat",Carpet Area,2393.0,New Property,Ready to Move,8,Unfurnished,7200.0,12,313.0,5.0
"4 BHK Apartment for Sale in Newtone Ashirwad River Homes 1, Piplod Surat",Carpet Area,2500.0,New Property,Ready to Move,6,Unfurnished,9102.0,12,370.0,4.0
"4 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Super Area,3600.0,New Property,Possession,12,Unfurnished,5278.0,13,190.0,4.0
"4 BHK Apartment for Sale in Freedom Tower, Vesu Surat",Super Area,3047.0,New Property,Possession,5,Unfurnished,5907.0,12,180.0,4.0
"5 BHK Apartment for Sale in Avadh Bertina, Vesu Surat",Super Area,5600.0,New Property,Possession,9,Unfurnished,6000.0,13,336.0,5.0
"3 BHK Apartment for Sale in Sky Superia, VIP Road Surat",Super Area,2400.0,New Property,Ready to Move,1,Unfurnished,6300.0,20,151.0,3.0
"4 BHK Apartment for Sale in Atmosphere Green, Vesu Surat",Carpet Area,1870.0,New Property,Ready to Move,7,Unfurnished,5471.0,13,186.0,4.0
"4 BHK Apartment for Sale in DMD Signus, Vesu Surat",Super Area,3133.0,New Property,Possession,5,Unfurnished,7200.0,12,225.0,4.0
"4 BHK Apartment for Sale in Avadh Bertina, Vesu Surat",Carpet Area,2500.0,New Property,Possession,7,Unfurnished,6100.0,13,280.0,4.0
4 BHK Apartment for Sale in Dumas Road Surat,Super Area,4500.0,New Property,Possession,7,Unfurnished,4489.0,12,202.0,4.0
"4 BHK Apartment for Sale in Freedom Tower, Vesu Surat",Super Area,3047.0,New Property,Possession,5,Unfurnished,5481.0,13,167.0,4.0
"4 BHK Apartment for Sale in Laxmi Aarambh, Vesu Surat",Super Area,3700.0,New Property,Ready to Move,5,Unfurnished,5800.0,12,214.0,4.0
"4 BHK Apartment for Sale in Millionaires Lifestyle, Vesu Surat",Super Area,3113.0,New Property,Possession,8,Unfurnished,6521.0,14,202.99999999999997,4.0
"4 BHK Apartment for Sale in Sangini Arise, Vesu Surat",Super Area,4150.0,New Property,Ready to Move,2,Unfurnished,7500.0,17,311.0,4.0
"6 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Carpet Area,5338.0,Resale,Possession,11,Unfurnished,5902.0,12,572.0,6.0
"4 BHK Apartment for Sale in Rajhans Cremona, Vesu Surat",Carpet Area,2250.0,New Property,Ready to Move,7,Unfurnished,6805.0,13,279.0,4.0
"4 BHK Apartment for Sale in Milestone Pristine, Vesu Surat",Carpet Area,2310.0,New Property,Possession,5,Unfurnished,5786.0,12,243.00000000000003,4.0
"4 BHK Apartment for Sale in DMD Signus, Vesu Surat",Super Area,3133.0,New Property,Possession,5,Unfurnished,6799.0,12,213.0,4.0
"5 BHK Apartment for Sale in Surya Heritage, Vesu Surat",Super Area,7150.0,New Property,Ready to Move,5,Unfurnished,8000.0,11,572.0,5.0
"4 BHK Apartment for Sale in Avadh Bertina, Vesu Surat",Super Area,4200.0,New Property,Possession,7,Unfurnished,6000.0,12,252.0,4.0
"3 BHK Apartment for Sale in Sangini Lakeville, Vesu Surat",Super Area,3000.0,New Property,Possession,3,Unfurnished,6750.0,20,202.0,3.0
"5 BHK Apartment for Sale in Avadh Ercole, Vesu Surat",Carpet Area,2915.0,Resale,Possession,5,Unfurnished,5700.0,12,302.0,5.0
"5 BHK Apartment for Sale in Unison Crest, Vesu Surat",Carpet Area,3135.0,New Property,Ready to Move,7,Unfurnished,6851.0,9,390.0,5.0
"4 BHK Apartment for Sale in Rajhans Corazo, Vesu Surat",Super Area,3200.0,New Property,Possession,4,Unfurnished,5688.0,13,182.0,4.0
"3 BHK Apartment for Sale in The Ultima, Vesu Surat",Super Area,2550.0,New Property,Possession,7,Unfurnished,5922.0,13,151.0,3.0
"3 BHK Apartment for Sale in Aarambh, Vesu Surat",Super Area,2700.0,New Property,Ready to Move,5,Unfurnished,5800.0,12,156.0,3.0
"3 BHK Apartment for Sale in Sangini Lakeville, Vesu Surat",Super Area,3000.0,New Property,Possession,8,Unfurnished,6500.0,20,195.0,3.0
"3 BHK Apartment for Sale in Sangini Evoq, Vesu Surat",Super Area,2830.0,New Property,Ready to Move,16,Unfurnished,7350.0,20,208.0,3.0
"3 BHK Apartment for Sale in sangini vedanta, Vesu Surat",Carpet Area,1375.0,Resale,Ready to Move,6,Unfurnished,6300.0,12,157.0,3.0
"4 BHK Apartment for Sale in The Ultima, Vesu Surat",Super Area,3400.0,New Property,Possession,5,Unfurnished,5912.0,13,200.99999999999997,4.0
"4 BHK Apartment for Sale in Greenopolis, Vesu Surat",Super Area,2831.0,New Property,Possession,5,Unfurnished,5500.0,12,155.0,4.0
"5 BHK Apartment for Sale in Rajhans Golf Link, Vesu Surat",Super Area,8000.0,New Property,Possession,9,Unfurnished,9500.0,17,760.0,5.0
"4 BHK Apartment for Sale in Raghuvir Sierra, Vesu Surat",Super Area,3551.0,New Property,Possession,5,Unfurnished,6402.0,12,227.0,4.0
"4 BHK Apartment for Sale in Milestone Spiti, Vesu Surat",Carpet Area,1650.0,Resale,Ready to Move,6,Unfurnished,5300.0,10,159.0,4.0
"4 BHK Apartment for Sale in Avadh Miliana, Vesu Surat",Super Area,5500.0,New Property,Possession,6,Unfurnished,7200.0,13,396.0,4.0
4 BHK Apartment for Sale in Vesu Surat,Super Area,3600.0,New Property,Possession,6,Unfurnished,6000.0,13,216.0,4.0
"5 BHK Apartment for Sale in Triyom Palace, Vesu Surat",Super Area,5302.0,New Property,Possession,5,Unfurnished,8000.0,12,424.0,5.0
"4 BHK Apartment for Sale in Avadh Classima, Rundh Surat",Super Area,6095.0,New Property,Possession,9,Unfurnished,9000.0,13,548.0,4.0
"4 BHK Apartment for Sale in Milestone Elitus, Vesu Surat",Super Area,3376.0,New Property,Possession,5,Unfurnished,5940.0,13,200.0,4.0
"4 BHK Apartment for Sale in Roongta Green Valley, Vesu Surat",Carpet Area,2600.0,New Property,Ready to Move,5,Unfurnished,6200.0,13,278.0,4.0
"4 BHK Apartment for Sale in Atlanta Eliza, Vesu Surat",Super Area,4200.0,New Property,Possession,7,Unfurnished,7381.0,13,310.0,4.0
4 BHK Apartment for Sale in Vesu Surat,Super Area,3700.0,New Property,Possession,6,Unfurnished,6000.0,13,222.00000000000003,4.0
"4 BHK Apartment for Sale in Millionaires Lifestyle, Vesu Surat",Carpet Area,1925.0,New Property,Possession,5,Unfurnished,6500.0,12,227.0,4.0
"4 BHK Apartment for Sale in Rajhans Cremona, Vesu Surat",Super Area,4100.0,New Property,Ready to Move,10,Unfurnished,7000.0,12,287.0,4.0
"4 BHK Apartment for Sale in Happy Astoria, Vesu Surat",Super Area,3398.0,New Property,Possession,5,Unfurnished,5991.0,14,202.99999999999997,4.0
"3 BHK Apartment for Sale in Rajhans Corazo, Vesu Surat",Carpet Area,1456.0,New Property,Ready to Move,4,Unfurnished,6000.0,13,159.0,3.0
"4 BHK Apartment for Sale in Rajhans Cremona, Vesu Surat",Super Area,4100.0,New Property,Possession,7,Unfurnished,6488.0,13,266.0,4.0
4 BHK Apartment for Sale in Vesu Surat,Super Area,4600.0,New Property,Possession,6,Unfurnished,6000.0,13,276.0,4.0
"4 BHK Apartment for Sale in Sangini Arise, Vesu Surat",Super Area,4150.0,Resale,Ready to Move,2,Unfurnished,7500.0,19,311.0,4.0
"3 BHK Apartment for Sale in Sangini Nirvana, Vesu Surat",Super Area,2650.0,New Property,Possession,7,Unfurnished,6302.0,13,167.0,3.0
"4 BHK Apartment for Sale in Laxmi Aarambh, Vesu Surat",Super Area,3693.0,New Property,Possession,8,Unfurnished,5497.0,13,202.99999999999997,4.0
4 BHK Apartment for Sale in Vesu Surat,Super Area,3550.0,New Property,Possession,6,Unfurnished,6000.0,13,213.0,4.0
"5 BHK Apartment for Sale in Rajgreen Vanilla Sky, Vesu Surat",Super Area,7535.0,New Property,Ready to Move,5,Unfurnished,6800.0,12,512.0,5.0
"4 BHK Apartment for Sale in Rajhans Kronis, Vesu Surat",Super Area,4800.0,New Property,Possession,8,Unfurnished,7375.0,12,354.0,4.0
"5 BHK Apartment for Sale in Sangini Siddhanta, Vesu Surat",Super Area,6200.0,New Property,Possession,6,Unfurnished,7500.0,13,465.00000000000006,5.0
4 BHK Apartment for Sale in Vesu Surat,Super Area,3650.0,New Property,Possession,6,Unfurnished,6000.0,13,219.0,4.0
"5 BHK Apartment for Sale in Expressions, VIP Road Surat",Super Area,9450.0,Resale,Ready to Move,7,Unfurnished,4794.0,19,453.0,5.0
"3 BHK Apartment for Sale in Rajhans Zorista, Vesu Surat",Super Area,2800.0,New Property,Possession,10,Unfurnished,6071.0,12,170.0,3.0
"4 BHK Apartment for Sale in The Atmosphere Serene, Vesu Surat",Super Area,3100.0,New Property,Possession,5,Unfurnished,6490.0,12,200.99999999999997,4.0
"3 BHK Apartment for Sale in Freedom Tower, Vesu Surat",Super Area,2505.0,New Property,Possession,5,Unfurnished,6111.0,12,153.0,3.0
"5 BHK Penthouse for Sale in Aakash Enjoy, Vesu Surat",Super Area,6500.0,New Property,Ready to Move,6,Unfurnished,5000.0,12,325.0,5.0
"4 BHK Apartment for Sale in Agastya, Vesu Surat",Super Area,3550.0,New Property,Possession,8,Unfurnished,6958.0,12,247.00000000000003,4.0
"4 BHK Apartment for Sale in White Wings Torrance, Vesu Surat",Super Area,3830.0,New Property,Ready to Move,6,Unfurnished,6527.0,12,250.0,4.0
"4 BHK Apartment for Sale in The Atmosphere Serene, Vesu Surat",Super Area,3800.0,New Property,Possession,5,Unfurnished,6490.0,12,246.0,4.0
